date;ticker;avg_cap_floating;avg_market_cap;close;monthly_return;monthly_volume;monthly_volume_usd;stock
2016-10;900940;1135840821.53;14148419395.1;0.853;-0.5645737621235325;4889756.0;4015062.0;大名城B
2016-10;900941;1555925760.0;6514142847.13;0.774;-0.09261430246189917;15043929.0;11285579.0;东信Ｂ股
2016-10;900942;2344140864.0;7486224220.8;1.495;0.9315245478036176;15175919.0;21726126.0;黄山Ｂ股
2016-10;900943;828754944.0;2517343142.4;1.546;0.03411371237458183;7843969.0;11484118.0;开开Ｂ股
2016-10;900945;1584375328.33;72073248708.6;0.64;-0.5860284605433377;5816601.0;3611079.0;海航Ｂ股
2016-10;900946;846110016.0;3575062911.77;0.549;-0.1421874999999999;33330431.0;18686890.0;天雁B股
2016-10;900947;5466830858.31;14797498432.1;0.503;-0.08378870673952643;38484815.0;18972667.0;振华Ｂ股
2016-10;900948;8346945331.2;20452574199.1;0.938;0.8648111332007951;170779710.0;168867912.0;伊泰Ｂ股
2016-10;900951;863063040.0;2373423360.0;1.288;0.37313432835820914;13587605.0;15579758.0;大化B股
2016-10;900952;804718885.126;7231738682.05;0.539;-0.5815217391304348;7333096.0;3904149.0;锦港Ｂ股
2016-10;900953;1961994240.0;5231984640.0;1.22;1.2634508348794062;19539637.0;20966702.0;凯马Ｂ
2016-10;900955;1457222976.0;5756030755.2;0.659;-0.45983606557377044;16738300.0;11009728.0;海创B股
2016-10;900956;1445630592.0;2954114688.0;1.876;1.846737481031866;10250220.0;17711083.0;东贝Ｂ股
2016-10;900957;1559678208.0;2958302688.0;1.265;-0.3256929637526652;19862175.0;22310971.0;凌云Ｂ股
2016-11;900901;1597640868.13;7225696828.59;0.804;-0.3644268774703556;11724068.0;9503113.0;云赛Ｂ股
2016-11;900902;1730730531.91;6959720553.54;1.097;0.3644278606965172;9259411.0;10445307.0;市北B股
2016-11;900903;3775231191.98;11145152265.7;0.696;-0.36554238833181407;15588543.0;11112793.0;大众Ｂ股
2016-11;900904;610427043.777;5954373339.35;1.646;1.3649425287356323;4329146.0;7348829.0;神奇B股
2016-11;900905;4788928698.28;12160557080.7;3.432;1.0850546780072903;9489877.0;33046753.0;老凤祥Ｂ
2016-11;900907;1269872288.59;9224728749.18;0.777;-0.7736013986013985;68472365.0;57030349.0;鼎立Ｂ股
2016-11;900908;2136943759.1;6078221447.61;0.776;-0.0012870012870013214;18443406.0;14458840.0;氯碱Ｂ股
2016-11;900909;1755290033.64;15288792178.2;1.066;0.37371134020618557;11565936.0;12412868.0;华谊B股
2016-11;900910;1530211566.15;4664955529.51;0.795;-0.2542213883677298;13925258.0;11269713.0;海立Ｂ股
2016-11;900911;2796677797.51;11533070609.5;1.517;0.9081761006289306;7746553.0;12019325.0;金桥Ｂ股
2016-11;900912;2268621804.74;12842590173.4;1.67;0.10085695451549115;4991406.0;8447099.0;外高Ｂ股
2016-11;900913;865289936.077;8551746263.82;1.164;-0.3029940119760479;3866302.0;4588778.0;国新B股
2016-11;900914;1618830729.54;5544633433.75;1.484;0.27491408934707917;5627281.0;8462960.0;锦投Ｂ股
2016-11;900915;1023009699.29;3938727149.93;1.809;0.21900269541778972;7434787.0;14906081.0;中路Ｂ股
2016-11;900916;1082115674.64;2536280797.62;0.931;-0.4853510226644555;40429174.0;41892608.0;凤凰B股
2016-11;900917;2756518477.88;7096661928.31;0.868;-0.06766917293233088;25967950.0;22624655.0;海欣Ｂ股
2016-11;900918;866148534.239;4318806262.2;0.682;-0.2142857142857142;9642593.0;6785460.0;耀皮Ｂ股
2016-11;900919;1489445170.5;3073107022.0;0.638;-0.06451612903225812;39191654.0;25495487.0;绿庭B股
2016-11;900920;1917404476.12;4819628690.4;0.821;0.28683385579937304;14702799.0;12358062.0;上柴Ｂ股
2016-11;900921;781021758.474;4096768545.89;0.595;-0.2752740560292326;9856745.0;5839787.0;丹科Ｂ股
2016-11;900922;442149085.002;1821546192.46;1.338;1.2487394957983198;6254422.0;8800176.0;三毛B股
2016-11;900923;1627534425.94;16157490340.8;1.337;-0.0007473841554559435;10518488.0;14101099.0;百联Ｂ股
2016-11;900924;1723378725.89;3875596918.9;1.043;-0.2198952879581152;36393430.0;40868652.0;上工Ｂ股
2016-11;900925;3189999430.54;15087926049.9;2.178;1.0882070949185043;9800035.0;21586826.0;机电Ｂ股
2016-11;900926;2696571820.8;9231152298.43;1.74;-0.20110192837465568;10268548.0;17793569.0;宝信Ｂ
2016-11;900927;666012375.206;3309031591.65;0.985;-0.4339080459770115;29210533.0;32085646.0;物贸Ｂ股
2016-11;900928;1090786212.54;9113227976.61;1.503;0.5258883248730963;4632441.0;7073641.0;临港B股
2016-11;900929;1657640635.2;3329252418.22;3.708;1.4670658682634734;2362481.0;8775369.0;锦旅Ｂ股
2016-11;900930;1218106581.12;3730698705.69;1.441;-0.6113807982740022;6336569.0;9338613.0;沪普天Ｂ
2016-11;900933;2552260469.76;7283140421.96;0.718;-0.501734906315059;26279237.0;19004687.0;华新Ｂ股
2016-11;900934;2257005254.4;13859407554.2;2.136;1.974930362116992;6300483.0;13970993.0;锦江Ｂ股
2016-11;900936;2933017668.0;7206843412.8;1.031;-0.5173220973782773;19315884.0;20055662.0;鄂资Ｂ股
2016-11;900937;1471832733.21;6700501973.11;0.503;-0.5121241513094084;13457324.0;6843582.0;华电Ｂ股
2016-11;900939;1022837587.2;2109602523.6;1.716;2.411530815109344;9826094.0;17448761.0;汇丽B
2016-11;900940;1091614670.79;13597523427.0;0.811;-0.5273892773892773;4128160.0;3377489.0;大名城B
2016-11;900941;1499630760.0;6278454435.12;0.738;-0.09001233045622692;10838289.0;8036902.0;东信Ｂ股
2016-11;900942;2212625937.6;7066219500.72;1.396;0.8915989159891597;10424006.0;14633342.0;黄山Ｂ股
2016-11;900943;769458240.0;2337229404.0;1.42;0.017191977077363862;6415365.0;9325599.0;开开Ｂ股
2016-11;900945;1551493120.77;70577436774.8;0.62;-0.5633802816901408;9214350.0;5745502.0;海航Ｂ股
2016-11;900946;887992740.0;3752029701.41;0.57;-0.08064516129032262;24256060.0;14059841.0;天雁B股
2016-11;900947;5449157947.28;14749661782.3;0.496;-0.12982456140350873;51079540.0;25789453.0;振华Ｂ股
2016-11;900948;8986080124.8;22018650322.8;0.999;1.0141129032258065;135188442.0;136231917.0;伊泰Ｂ股
2016-11;900951;785714400.0;2160714600.0;1.16;0.1611611611611612;12890287.0;15303155.0;大化B股
2016-11;900952;802873508.678;7215154902.93;0.532;-0.5413793103448274;13031578.0;7045637.0;锦港Ｂ股
2016-11;900953;1685763792.0;4495370112.0;1.037;0.9492481203007517;27799909.0;31915589.0;凯马Ｂ
2016-11;900955;1506539628.0;5950831530.6;0.674;-0.3500482160077145;13146907.0;8749353.0;海创B股
2016-11;900956;1349904753.0;2758501017.0;1.733;1.5712166172106823;11651815.0;21594818.0;东贝Ｂ股
2016-11;900957;1375921382.4;2609763926.4;1.104;-0.3629544143104443;17371233.0;19805526.0;凌云Ｂ股
2016-12;900901;1628534362.3;7365419733.32;0.805;-0.27083333333333337;7957694.0;6284621.0;云赛Ｂ股
2016-12;900902;1795736312.37;7221125814.49;1.118;0.38881987577639765;12449782.0;14036690.0;市北B股
2016-12;900903;3931807441.44;11607393133.2;0.712;-0.36314847942754924;12631225.0;8952690.0;大众Ｂ股
2016-12;900904;639203032.723;6235066967.09;1.693;1.3778089887640452;2366009.0;3919691.0;神奇B股
2016-12;900905;4909562117.35;12466882288.5;3.456;1.041346721795629;3718624.0;12740764.0;老凤祥Ｂ
2016-12;900907;1402634560.3;10189153247.4;0.843;-0.7560763888888888;37235380.0;30397733.0;鼎立Ｂ股
2016-12;900908;2195184698.78;6243879213.37;0.783;-0.07117437722419917;22424017.0;17679738.0;氯碱Ｂ股
2016-12;900909;1761863797.98;15346050474.4;1.051;0.3422733077905491;8871880.0;8997240.0;华谊B股
2016-12;900910;1589216770.89;4844836966.96;0.811;-0.2283539486203615;38215260.0;32219530.0;海立Ｂ股
2016-12;900911;2903521867.34;11973679178.2;1.547;0.9075215782983967;6765076.0;10208240.0;金桥Ｂ股
2016-12;900912;2358022516.49;13348684534.2;1.705;0.10213316095669045;3674098.0;6131144.0;外高Ｂ股
2016-12;900913;907414655.172;8968069040.86;1.199;-0.2967741935483871;4096098.0;4659049.0;国新B股
2016-12;900914;1672516628.86;5728512221.63;1.506;0.25604670558799003;3900832.0;5786014.0;锦投Ｂ股
2016-12;900915;1168732594.26;4499780210.49;2.03;0.34794156706507295;12911404.0;28205979.0;中路Ｂ股
2016-12;900916;1248401840.4;2926025091.15;1.055;-0.4802955665024631;49273276.0;54280034.0;凤凰B股
2016-12;900917;2816029963.56;7249874358.46;0.871;-0.17440758293838854;20362097.0;17112280.0;海欣Ｂ股
2016-12;900918;898608947.085;4480660988.88;0.695;-0.2020665901262917;13035461.0;9407329.0;耀皮Ｂ股
2016-12;900919;1547258097.02;3192389902.6;0.651;-0.06330935251798553;16150442.0;10653520.0;绿庭B股
2016-12;900920;1994851052.7;5014300053.23;0.839;0.28878648233486937;20722095.0;17764280.0;上柴Ｂ股
2016-12;900921;789789911.419;4142760981.83;0.591;-0.29558998808104886;4609855.0;2703132.0;丹科Ｂ股
2016-12;900922;476043884.87;1961184485.83;1.415;1.39424703891709;3092001.0;4291983.0;三毛B股
2016-12;900923;1700320619.22;16880081639.7;1.372;-0.030388692579505272;13181264.0;18387726.0;百联Ｂ股
2016-12;900924;1894142912.47;4259617648.3;1.126;-0.17930029154518967;22756677.0;26054088.0;上工Ｂ股
2016-12;900925;3380354005.63;15988257167.5;2.267;1.0133214920071048;8108869.0;17987221.0;机电Ｂ股
2016-12;900926;2734256416.32;9360157666.6;1.733;-0.23555359505954998;9653008.0;15599609.0;宝信Ｂ
2016-12;900927;768224576.434;3816865102.72;1.116;-0.3560300057703404;21523829.0;24608894.0;物贸Ｂ股
2016-12;900928;1117147155.62;9333466627.58;1.512;0.35483870967741926;4898886.0;7164807.0;临港B股
2016-12;900929;1662108465.6;3338225735.38;3.652;1.4153439153439153;1122085.0;4089876.0;锦旅Ｂ股
2016-12;900930;1248724563.84;3824472493.86;1.451;-0.6026834611171961;6595427.0;9184658.0;沪普天Ｂ
2016-12;900933;2602000488.96;7425078734.57;0.719;-0.5044796691936596;13195648.0;9243860.0;华新Ｂ股
2016-12;900934;2347275153.6;14413720540.6;2.182;2.034770514603616;4961257.0;10728113.0;锦江Ｂ股
2016-12;900936;3046840272.0;7486521811.2;1.052;-0.5178735105407882;12409347.0;12833810.0;鄂资Ｂ股
2016-12;900937;1513324691.81;6889393648.19;0.508;-0.5171102661596958;9687930.0;4852543.0;华电Ｂ股
2016-12;900938;1569841380.62;13955290931.8;0.698;0.37401574803149584;25662253.0;17131072.0;天海B
2016-12;900939;1041927796.8;2148976080.9;1.717;1.4598853868194843;7073634.0;12084687.0;汇丽B
2016-12;900940;1125044239.53;14013933499.5;0.821;-0.5218404193360513;2446316.0;1959058.0;大名城B
2016-12;900941;1526730120.0;6391910428.1;0.738;-0.10109622411693053;8164378.0;5894675.0;东信Ｂ股
2016-12;900942;2278427486.4;7276362652.08;1.412;0.9132791327913279;10147971.0;13704247.0;黄山Ｂ股
2016-12;900943;793292832.0;2409626977.2;1.438;0.018413597733710985;5699040.0;7931034.0;开开Ｂ股
2016-12;900945;1592267811.82;72432277857.3;0.625;-0.5653685674547984;3868797.0;2378829.0;海航Ｂ股
2016-12;900946;908797482.0;3839935836.68;0.573;-0.08320000000000005;12287912.0;6949199.0;天雁B股
2016-12;900947;5659475320.29;15318944256.5;0.506;-0.11692844677137859;25566278.0;12765072.0;振华Ｂ股
2016-12;900948;8827947993.6;21631178137.7;0.964;0.9051383399209485;63132126.0;61307591.0;伊泰Ｂ股
2016-12;900951;781294140.0;2148558885.0;1.133;0.17531120331950212;5459952.0;6211449.0;大化B股
2016-12;900952;821991282.493;7386959923.25;0.535;-0.527802294792586;4867116.0;2563573.0;锦港Ｂ股
2016-12;900953;1840351104.0;4907602944.0;1.112;1.0785046728971963;13542657.0;15338146.0;凯马Ｂ
2016-12;900955;1499629626.0;5923537022.7;0.659;-0.4073741007194245;6820418.0;4266083.0;海创B股
2016-12;900956;1466288433.0;2996328537.0;1.849;1.8057663125948404;7069782.0;13397301.0;东贝Ｂ股
2016-12;900957;1414742328.0;2683397133.0;1.115;-0.3969713358572201;6988762.0;7853302.0;凌云Ｂ股
2017-01;900901;1600509855.26;7238672480.12;0.785;-0.2959641255605381;7449586.0;5697272.0;云赛Ｂ股
2017-01;900902;1827605064.29;7349278408.8;1.129;0.43821656050955404;7648046.0;8525290.0;市北B股
2017-01;900903;4001554964.85;11813300196.7;0.719;-0.36315323294951285;8529370.0;6081143.0;大众Ｂ股
2017-01;900904;618333652.901;6031497875.45;1.625;1.2600834492350486;1678147.0;2623750.0;神奇B股
2017-01;900905;4930827595.4;12520881852.0;3.444;1.1193846153846154;6623839.0;23159172.0;老凤祥Ｂ
2017-01;900907;1354927231.33;9842593067.19;0.808;-0.7653890824622531;16705263.0;13237815.0;鼎立Ｂ股
2017-01;900908;2257583039.71;6421362094.01;0.799;-0.011138613861386149;12304779.0;9671205.0;氯碱Ｂ股
2017-01;900909;1711459832.94;14907025736.8;1.013;0.26783479349186456;5089888.0;5021664.0;华谊B股
2017-01;900910;1664859196.84;5075438121.07;0.843;-0.16781836130306016;11934008.0;9841054.0;海立Ｂ股
2017-01;900911;2816547856.95;11615011689.3;1.489;0.7663107947805459;3857463.0;5616946.0;金桥Ｂ股
2017-01;900912;2341641982.68;13255954894.5;1.68;0.1282740094022834;2748985.0;4564866.0;外高Ｂ股
2017-01;900913;863417173.203;8533237562.58;1.132;-0.32619047619047625;2061810.0;2284785.0;国新B股
2017-01;900914;1662109285.9;5692866183.62;1.485;0.3118374558303889;2685189.0;3915068.0;锦投Ｂ股
2017-01;900915;1265500827.16;4872351131.81;2.181;0.4686868686868686;4084351.0;8657648.0;中路Ｂ股
2017-01;900916;1305881319.6;3060746454.84;1.095;-0.4979367262723522;14654092.0;15396654.0;凤凰B股
2017-01;900917;2684936246.42;6912373340.8;0.824;-0.24748858447488586;19423533.0;15393066.0;海欣Ｂ股
2017-01;900918;946041535.091;4717170259.54;0.726;-0.1189320388349514;6947117.0;5000149.0;耀皮Ｂ股
2017-01;900919;1592909382.98;3286580202.61;0.665;-0.08402203856749302;11359198.0;7549128.0;绿庭B股
2017-01;900920;2067982973.79;5198126006.2;0.863;0.29774436090225564;10003603.0;8471899.0;上柴Ｂ股
2017-01;900921;800015120.969;4196396256.91;0.594;-0.3117033603707996;9860924.0;5501185.0;丹科Ｂ股
2017-01;900922;474346734.301;1954192640.18;1.399;1.3552188552188555;2267581.0;3068559.0;三毛B股
2017-01;900923;1777334862.8;17644647277.7;1.423;0.0171551107934238;12563957.0;17870638.0;百联Ｂ股
2017-01;900924;1959836476.45;4407351730.4;1.156;-0.18763176387912872;12264980.0;13929003.0;上工Ｂ股
2017-01;900925;3268568377.45;15459538173.0;2.175;0.8814878892733564;3570084.0;7708255.0;机电Ｂ股
2017-01;900926;2515560727.68;8611498501.18;1.582;-0.2726436781609195;6231830.0;9663124.0;宝信Ｂ
2017-01;900927;802684747.491;3988077829.28;1.157;-0.26864728192161824;12602338.0;14395789.0;物贸Ｂ股
2017-01;900928;1065579547.93;8902633014.51;1.431;0.23681936041486606;2964074.0;4114897.0;临港B股
2017-01;900929;1673748133.2;3361603173.58;3.649;1.5499650593990215;1056786.0;3732205.0;锦旅Ｂ股
2017-01;900930;1195187685.12;3660504933.68;1.378;-0.6223622910386408;16329819.0;23015195.0;沪普天Ｂ
2017-01;900932;9441245477.66;34602164675.6;1.481;0.07474600870827297;16863149.0;24455717.0;陆家Ｂ股
2017-01;900933;2582256568.32;7368737405.69;0.708;-0.5219446320054018;16361173.0;11616101.0;华新Ｂ股
2017-01;900934;2313616219.2;14207033875.3;2.134;2.0141242937853105;3487742.0;7429858.0;锦江Ｂ股
2017-01;900936;2878051176.0;7071782889.6;0.986;-0.5379568884723523;3203161.0;3170699.0;鄂资Ｂ股
2017-01;900937;1507161434.18;6861335487.12;0.502;-0.4908722109533469;7407794.0;3695935.0;华电Ｂ股
2017-01;900938;1459734482.25;12976482614.4;0.644;0.2828685258964143;19082354.0;11448770.0;天海B
2017-01;900939;1045805904.0;2156974677.0;1.71;1.6552795031055898;4865199.0;7942504.0;汇丽B
2017-01;900940;1086898089.07;13538772081.9;0.787;-0.539766081871345;2139690.0;1662086.0;大名城B
2017-01;900941;1503241740.0;6293572405.49;0.721;-0.08386277001270659;5984310.0;4260212.0;东信Ｂ股
2017-01;900942;2195441820.0;7011340479.0;1.35;0.8723994452149795;9916244.0;13355593.0;黄山Ｂ股
2017-01;900943;765033984.0;2323790726.4;1.376;0.019259259259259087;2884505.0;3805109.0;开开Ｂ股
2017-01;900945;1571358106.03;71481095142.5;0.612;-0.5552325581395349;2664022.0;1623646.0;海航Ｂ股
2017-01;900946;960670854.0;4059116043.55;0.601;-0.017973856209150374;63416444.0;38567750.0;天雁B股
2017-01;900947;5647432243.53;15286346319.2;0.501;-0.16638935108153075;16323658.0;8131614.0;振华Ｂ股
2017-01;900948;8601739660.8;21076898394.9;0.932;0.8602794411177646;45694575.0;43542593.0;伊泰Ｂ股
2017-01;900951;794362140.0;2184495885.0;1.143;0.22639484978540758;13326491.0;12744685.0;大化B股
2017-01;900952;820685856.456;7375228497.35;0.53;-0.5363079615048119;4096978.0;2153952.0;锦港Ｂ股
2017-01;900953;1926484560.0;5137292160.0;1.155;1.1792452830188678;10727895.0;12071019.0;凯马Ｂ
2017-01;900955;1421929080.0;5616619866.0;0.62;-0.4632034632034632;4906006.0;2941300.0;海创B股
2017-01;900956;1552898061.0;3173313429.0;1.943;2.1338709677419354;6084353.0;11442740.0;东贝Ｂ股
2017-01;900957;1471856443.2;2791727710.2;1.151;-0.40761708697889865;9499617.0;10368014.0;凌云Ｂ股
2017-02;900901;1536580147.73;6949535732.19;0.764;-0.3362293657688966;319767.0;243811.0;云赛Ｂ股
2017-02;900902;1737362605.44;6986389857.38;1.088;0.424083769633508;5336924.0;5847395.0;市北B股
2017-02;900903;3897906419.39;11507311301.6;0.71;-0.3474264705882354;13327582.0;9703857.0;大众Ｂ股
